red,green,code,blue,nir,maingrid,swir1,swir2,randomc,value,OGC_FID,subgrid
882.5000,787.0000,-38.803592_-11.622625,493.0000,2676.5000,SC-24-Z-C,2068.5000,1342.0000,0.637436697405502,1,56621,SC-24-Z-C-IV
1587.5000,1241.5000,-38.808618_-11.623702,692.5000,3244.5000,SC-24-Z-C,3527.5000,2561.0000,0.537500462213079,1,56624,SC-24-Z-C-IV
829.0000,685.0000,-38.884008_-11.794227,397.0000,2071.0000,SC-24-Z-C,2082.0000,1333.0000,0.056336160503834,1,56487,SC-24-Z-C-IV
1737.0000,1415.0000,-38.883649_-11.794586,915.0000,2683.0000,SC-24-Z-C,3093.0000,2529.0000,0.891912279028433,1,56489,SC-24-Z-C-IV
889.0000,747.0000,-38.884008_-11.796022,508.0000,3114.0000,SC-24-Z-C,3462.0000,2157.0000,0.468249502269671,1,56492,SC-24-Z-C-IV
1471.0000,1138.0000,-38.883649_-11.79674,671.0000,3061.0000,SC-24-Z-C,4016.0000,2953.0000,0.570819453129777,1,56496,SC-24-Z-C-IV
932.0000,829.0000,-38.882572_-11.796022,521.5000,2940.0000,SC-24-Z-C,2733.0000,1688.0000,0.603780900403771,1,56486,SC-24-Z-C-IV
976.5000,828.5000,-38.882572_-11.795304,561.0000,2682.0000,SC-24-Z-C,2674.5000,1975.5000,0.502394029916945,1,56485,SC-24-Z-C-IV
1040.0000,843.0000,-38.881854_-11.794586,525.0000,2275.0000,SC-24-Z-C,2362.0000,1683.0000,0.706776541511439,1,56490,SC-24-Z-C-IV
871.0000,843.0000,-38.881495_-11.793868,371.0000,2855.0000,SC-24-Z-C,2082.0000,1132.0000,0.721614332994394,1,56494,SC-24-Z-C-IV
1861.0000,1630.0000,-38.882572_-11.793509,1211.0000,2747.0000,SC-24-Z-C,3105.0000,2376.0000,0.864127492332207,1,56491,SC-24-Z-C-IV
1818.0000,1686.0000,-38.881495_-11.792432,1158.0000,2747.0000,SC-24-Z-C,3432.0000,2793.0000,0.579485776125894,1,56488,SC-24-Z-C-IV
1694.0000,1393.0000,-38.881136_-11.792432,1050.0000,3140.0000,SC-24-Z-C,2919.0000,2233.0000,0.741454007053199,1,56484,SC-24-Z-C-IV
1515.0000,1234.0000,-38.881854_-11.793868,786.0000,2616.0000,SC-24-Z-C,2970.5000,2191.5000,0.771975316601607,1,56483,SC-24-Z-C-IV
575.0000,633.0000,-38.880777_-11.793868,294.0000,2533.0000,SC-24-Z-C,1873.0000,991.0000,0.990286750376726,1,56493,SC-24-Z-C-IV
995.5000,989.0000,-38.880418_-11.792073,534.0000,3541.0000,SC-24-Z-C,3007.0000,1754.5000,0.711544730626983,1,56495,SC-24-Z-C-IV
1158.0000,1082.0000,-38.76841_-11.888285,672.0000,3220.0000,SC-24-Z-C,2759.0000,1679.0000,0.118399293233829,1,56480,SC-24-Z-C-IV
1323.5000,1138.5000,-38.769487_-11.889362,709.5000,2964.0000,SC-24-Z-C,3336.0000,2211.0000,0.163217846357130,1,56482,SC-24-Z-C-IV
1508.5000,1340.5000,-38.770205_-11.887567,923.5000,2786.0000,SC-24-Z-C,3099.0000,2434.5000,0.479217825178847,1,56479,SC-24-Z-C-IV
1496.0000,1257.0000,-38.769846_-11.889362,771.5000,3080.0000,SC-24-Z-C,3294.0000,2410.0000,0.610215499963069,1,56477,SC-24-Z-C-IV
979.0000,971.0000,-38.769128_-11.889721,564.0000,2950.0000,SC-24-Z-C,2906.0000,1785.0000,0.293554277943223,1,56481,SC-24-Z-C-IV
844.0000,915.0000,-38.766974_-11.889003,427.0000,2961.0000,SC-24-Z-C,2906.0000,1626.0000,0.376795759680259,1,56478,SC-24-Z-C-IV
862.0000,855.5000,-38.975553_-11.959008,482.0000,2272.5000,SC-24-Z-C,1721.5000,1175.5000,0.187650368927277,1,56450,SC-24-Z-C-IV
908.0000,802.5000,-38.975194_-11.959367,469.0000,1719.5000,SC-24-Z-C,1446.0000,1017.0000,0.103380171211693,1,56475,SC-24-Z-C-IV
1104.0000,965.0000,-38.974476_-11.960085,576.5000,1694.0000,SC-24-Z-C,1724.0000,1460.5000,0.715483957864054,1,56457,SC-24-Z-C-IV
556.0000,555.0000,-38.972681_-11.961521,307.5000,2006.0000,SC-24-Z-C,1518.5000,1015.5000,0.104514587178073,1,56469,SC-24-Z-C-IV
1322.5000,1020.0000,-38.971963_-11.960803,653.0000,2010.5000,SC-24-Z-C,2223.0000,1768.5000,0.543477390422160,1,56456,SC-24-Z-C-IV
753.0000,637.0000,-38.973399_-11.960085,428.5000,1633.0000,SC-24-Z-C,1712.0000,1373.5000,0.218020099292669,1,56465,SC-24-Z-C-IV
927.0000,799.5000,-38.97304_-11.959726,546.5000,1612.5000,SC-24-Z-C,1767.5000,1323.5000,0.196488326812816,1,56454,SC-24-Z-C-IV
800.0000,694.0000,-38.974476_-11.959367,442.5000,1959.5000,SC-24-Z-C,1959.5000,1336.5000,0.965529661666738,1,56470,SC-24-Z-C-IV
798.5000,694.0000,-38.974476_-11.958649,455.5000,1980.5000,SC-24-Z-C,1687.5000,1228.5000,0.321189271435787,1,56468,SC-24-Z-C-IV
1084.0000,912.5000,-38.973758_-11.957931,576.5000,1777.0000,SC-24-Z-C,2140.5000,1696.0000,0.116225446124161,1,56455,SC-24-Z-C-IV
1343.5000,1102.0000,-38.972322_-11.959008,654.5000,2171.5000,SC-24-Z-C,2356.5000,1776.0000,0.763861424017854,1,56460,SC-24-Z-C-IV
1348.5000,1159.5000,-38.972681_-11.956854,642.5000,2781.0000,SC-24-Z-C,2636.0000,2018.0000,0.191455235865200,1,56474,SC-24-Z-C-IV
1084.0000,939.0000,-38.974835_-11.957213,564.0000,2042.5000,SC-24-Z-C,2053.0000,1492.0000,0.947044450508979,1,56451,SC-24-Z-C-IV
1083.0000,936.0000,-38.976271_-11.95829,588.5000,2250.0000,SC-24-Z-C,1924.5000,1282.0000,0.904708005731456,1,56458,SC-24-Z-C-IV
1196.0000,1051.0000,-38.974835_-11.955059,617.5000,2435.0000,SC-24-Z-C,2291.5000,1676.5000,0.927495099298792,1,56476,SC-24-Z-C-IV
844.5000,748.5000,-38.974117_-11.955059,416.0000,2415.5000,SC-24-Z-C,2182.0000,1517.0000,0.829380774465436,1,56461,SC-24-Z-C-IV
1299.0000,1048.0000,-38.973758_-11.956136,602.5000,2517.5000,SC-24-Z-C,2323.5000,1749.0000,0.100880928604772,1,56462,SC-24-Z-C-IV
712.0000,694.0000,-38.971963_-11.957931,388.5000,3563.5000,SC-24-Z-C,2268.0000,1333.5000,0.031970105948377,1,56473,SC-24-Z-C-IV
581.5000,722.0000,-38.971604_-11.959367,348.0000,4016.0000,SC-24-Z-C,2212.0000,1045.0000,0.078494121788303,1,56459,SC-24-Z-C-IV
819.5000,692.5000,-38.971963_-11.96188,454.5000,2247.0000,SC-24-Z-C,1753.5000,1197.5000,0.519748544253256,1,56463,SC-24-Z-C-IV
688.5000,637.0000,-38.971604_-11.96188,374.0000,1873.5000,SC-24-Z-C,1701.0000,1225.5000,0.335399159769759,1,56452,SC-24-Z-C-IV
1484.5000,1228.5000,-38.973399_-11.966547,749.5000,2614.0000,SC-24-Z-C,3037.5000,2251.0000,0.449589103183273,1,56466,SC-24-Z-C-IV
1433.0000,1157.5000,-38.973758_-11.965111,770.0000,2673.0000,SC-24-Z-C,2705.0000,2128.0000,0.448736884910700,1,56464,SC-24-Z-C-IV
1485.0000,1101.5000,-38.971963_-11.964393,728.5000,3052.0000,SC-24-Z-C,3515.5000,2684.0000,0.684506436584134,1,56472,SC-24-Z-C-IV
1582.5000,1289.0000,-38.973758_-11.964393,846.5000,2686.0000,SC-24-Z-C,3009.0000,2420.5000,0.427339469866512,1,56453,SC-24-Z-C-IV
623.0000,638.0000,-38.973399_-11.962598,403.0000,2233.0000,SC-24-Z-C,1660.0000,1048.0000,0.542908945892069,1,56471,SC-24-Z-C-IV
767.5000,658.5000,-38.974117_-11.961521,412.0000,1414.0000,SC-24-Z-C,1237.5000,877.0000,0.929466170130511,1,56467,SC-24-Z-C-IV
585.5000,707.5000,-38.095285_-11.934955,436.5000,3101.0000,SC-24-Z-C,1794.0000,848.0000,0.503845492442059,1,108277,SC-24-Z-C-V
1399.5000,1285.5000,-38.095644_-11.936032,796.5000,3227.5000,SC-24-Z-C,2946.0000,1766.0000,0.996000496707588,1,108326,SC-24-Z-C-V
1175.5000,1105.0000,-38.096721_-11.936391,756.5000,3333.0000,SC-24-Z-C,2821.0000,1539.5000,0.288955454027116,1,108276,SC-24-Z-C-V
757.5000,813.5000,-38.096721_-11.940699,531.0000,3518.0000,SC-24-Z-C,2068.0000,1018.0000,0.947910703826266,1,108280,SC-24-Z-C-V
1088.5000,969.5000,-38.09708_-11.939263,636.0000,2599.5000,SC-24-Z-C,2484.0000,1269.0000,0.519687621045065,1,108336,SC-24-Z-C-V
783.5000,863.0000,-38.096362_-11.938186,568.0000,3148.5000,SC-24-Z-C,2231.0000,1114.0000,0.299699898972451,1,108287,SC-24-Z-C-V
1187.0000,1023.0000,-38.09349_-11.941417,676.0000,2708.0000,SC-24-Z-C,2385.0000,1657.0000,0.032726286700943,1,108352,SC-24-Z-C-V
895.0000,815.0000,-38.093849_-11.942135,554.0000,2958.0000,SC-24-Z-C,2217.0000,1385.0000,0.518528728119695,1,108328,SC-24-Z-C-V
964.0000,1001.0000,-38.092413_-11.941776,608.0000,2838.0000,SC-24-Z-C,2272.0000,1460.0000,0.755557493517869,1,108360,SC-24-Z-C-V
1105.0000,905.0000,-38.090977_-11.943212,633.0000,2495.0000,SC-24-Z-C,2451.0000,1826.0000,0.381334083845366,1,108295,SC-24-Z-C-V
1079.0000,943.0000,-38.091336_-11.942135,628.0000,2546.0000,SC-24-Z-C,2487.0000,1621.0000,0.426319806259023,1,108311,SC-24-Z-C-V
816.0000,765.0000,-38.090977_-11.941058,550.0000,2575.0000,SC-24-Z-C,2343.0000,1543.0000,0.099808817209534,1,108291,SC-24-Z-C-V
1245.0000,1038.0000,-38.090618_-11.941417,740.0000,2404.0000,SC-24-Z-C,2450.0000,1877.0000,0.173293163436456,1,108343,SC-24-Z-C-V
1329.0000,1099.0000,-38.089541_-11.939622,811.0000,2598.0000,SC-24-Z-C,2485.0000,1722.0000,0.932061251042600,1,108340,SC-24-Z-C-V
1377.5000,1247.0000,-38.091336_-11.939981,827.5000,2701.0000,SC-24-Z-C,2717.5000,1815.0000,0.388827372769038,1,108320,SC-24-Z-C-V
1094.0000,1060.0000,-38.092413_-11.941058,749.0000,2919.0000,SC-24-Z-C,2523.0000,1539.0000,0.150519943795083,1,108271,SC-24-Z-C-V
1461.0000,1251.5000,-38.094567_-11.939622,817.5000,2959.0000,SC-24-Z-C,2678.0000,1831.0000,0.131086205878606,1,108302,SC-24-Z-C-V
1296.0000,1103.0000,-38.093849_-11.937827,750.0000,2992.0000,SC-24-Z-C,2543.0000,1777.0000,0.595098560813603,1,108345,SC-24-Z-C-V
1304.5000,1286.0000,-38.093131_-11.937109,788.5000,3527.0000,SC-24-Z-C,2927.5000,1620.5000,0.013240937669575,1,108358,SC-24-Z-C-V
1361.0000,1201.0000,-38.092772_-11.937468,750.0000,2961.0000,SC-24-Z-C,2867.0000,1632.0000,0.036794051400993,1,108309,SC-24-Z-C-V
1074.0000,1052.0000,-38.093849_-11.937468,659.0000,2999.0000,SC-24-Z-C,2631.0000,1660.0000,0.151094395157511,1,108298,SC-24-Z-C-V
879.5000,798.5000,-38.094567_-11.935673,533.0000,3149.0000,SC-24-Z-C,2327.5000,1374.5000,0.792359987163972,1,108327,SC-24-Z-C-V
766.5000,940.0000,-38.092772_-11.936391,573.0000,3847.0000,SC-24-Z-C,2414.0000,1127.5000,0.388303364916230,1,108348,SC-24-Z-C-V
1049.0000,953.0000,-38.089541_-11.935673,532.0000,3437.0000,SC-24-Z-C,2575.0000,1503.0000,0.570665584967230,1,108307,SC-24-Z-C-V
1232.5000,1094.5000,-38.090618_-11.937827,716.0000,3078.5000,SC-24-Z-C,2518.0000,1589.0000,0.449382557138961,1,108354,SC-24-Z-C-V
1036.0000,1038.0000,-38.087746_-11.938545,727.5000,3439.5000,SC-24-Z-C,2739.0000,1637.5000,0.914128733650621,1,108314,SC-24-Z-C-V
1172.0000,1000.0000,-38.088464_-11.937827,675.0000,3292.0000,SC-24-Z-C,2631.0000,1699.0000,0.958857679990820,1,108363,SC-24-Z-C-V
1105.0000,1057.0000,-38.089182_-11.937827,651.0000,3229.0000,SC-24-Z-C,2795.0000,1660.0000,0.736038852563525,1,108304,SC-24-Z-C-V
1269.0000,1126.0000,-38.088464_-11.936391,676.0000,3294.0000,SC-24-Z-C,2739.0000,1733.0000,0.868911335361589,1,108357,SC-24-Z-C-V
1283.0000,1208.5000,-38.087028_-11.936391,770.0000,3656.0000,SC-24-Z-C,3225.0000,2022.0000,0.906107947885824,1,108308,SC-24-Z-C-V
1572.5000,1332.5000,-38.086669_-11.935673,752.0000,3662.5000,SC-24-Z-C,3480.0000,2237.5000,0.911307377347167,1,108359,SC-24-Z-C-V
1172.0000,1073.0000,-38.085592_-11.93675,692.0000,3440.0000,SC-24-Z-C,2549.0000,1426.0000,0.566911361377610,1,108310,SC-24-Z-C-V
560.0000,689.0000,-38.084874_-11.937468,460.0000,2808.0000,SC-24-Z-C,1825.5000,810.0000,0.279594732556212,1,108351,SC-24-Z-C-V
828.5000,930.0000,-38.085951_-11.938904,601.5000,3664.0000,SC-24-Z-C,2776.5000,1276.0000,0.675726818527427,1,108301,SC-24-Z-C-V
1071.0000,985.0000,-38.08631_-11.942135,639.0000,2451.0000,SC-24-Z-C,2144.0000,1414.0000,0.022083835018420,1,108300,SC-24-Z-C-V
945.0000,946.5000,-38.08631_-11.941776,566.5000,3443.5000,SC-24-Z-C,2234.0000,1107.0000,0.501874551468479,1,108350,SC-24-Z-C-V
1021.5000,942.5000,-38.087746_-11.940699,635.0000,3042.0000,SC-24-Z-C,2324.0000,1272.0000,0.300921808023935,1,108362,SC-24-Z-C-V
1345.5000,1150.0000,-38.088823_-11.941417,745.0000,3374.5000,SC-24-Z-C,2865.0000,1791.0000,0.564456945185283,1,108321,SC-24-Z-C-V
1493.0000,1364.0000,-38.087746_-11.941058,849.0000,3389.0000,SC-24-Z-C,2863.0000,1682.0000,0.277861250536036,1,108313,SC-24-Z-C-V
1324.5000,1170.0000,-38.088105_-11.944289,766.0000,2775.0000,SC-24-Z-C,2709.0000,1996.5000,0.190843830691182,1,108323,SC-24-Z-C-V
1415.5000,1150.0000,-38.088105_-11.943571,752.0000,2835.5000,SC-24-Z-C,2970.5000,2165.0000,0.110347878615868,1,108272,SC-24-Z-C-V
958.0000,955.0000,-38.086669_-11.94393,609.0000,2977.0000,SC-24-Z-C,2270.0000,1506.0000,0.935889961933744,1,108344,SC-24-Z-C-V
1052.0000,943.0000,-38.084515_-11.945007,523.0000,2861.0000,SC-24-Z-C,2253.0000,1214.0000,0.015549398581271,1,108290,SC-24-Z-C-V
920.0000,956.0000,-38.084156_-11.945725,587.0000,3548.0000,SC-24-Z-C,2630.0000,1313.0000,0.775851426671404,1,108282,SC-24-Z-C-V
1171.0000,1199.0000,-38.086669_-11.945366,801.0000,3013.0000,SC-24-Z-C,2497.0000,1623.0000,0.174116381418841,1,108296,SC-24-Z-C-V
866.0000,874.0000,-38.087028_-11.945725,601.0000,3021.5000,SC-24-Z-C,2251.0000,1377.5000,0.912529026468583,1,108273,SC-24-Z-C-V
604.0000,762.0000,-38.084874_-11.946802,442.0000,3335.0000,SC-24-Z-C,2390.0000,1065.0000,0.721506705076964,1,108297,SC-24-Z-C-V
810.0000,918.0000,-38.088105_-11.946443,620.0000,3553.0000,SC-24-Z-C,2470.0000,1375.0000,0.059093307572667,1,108317,SC-24-Z-C-V
1155.0000,1199.0000,-38.089182_-11.945007,727.0000,3128.0000,SC-24-Z-C,2551.0000,1469.0000,0.501727027944401,1,108324,SC-24-Z-C-V
1570.0000,1281.0000,-38.089541_-11.944289,830.0000,2698.0000,SC-24-Z-C,2782.0000,2178.0000,0.484135024644792,1,108274,SC-24-Z-C-V
998.0000,917.0000,-38.091695_-11.944648,590.0000,2616.0000,SC-24-Z-C,2319.0000,1426.0000,0.710232340356701,1,108279,SC-24-Z-C-V
1116.0000,1101.0000,-38.091336_-11.944648,682.0000,2858.0000,SC-24-Z-C,2353.0000,1469.0000,0.139041212934705,1,108329,SC-24-Z-C-V
743.0000,768.0000,-38.077694_-11.949674,481.0000,3194.0000,SC-24-Z-C,1913.0000,928.0000,0.298604783069408,1,108364,SC-24-Z-C-V
703.5000,717.0000,-38.076617_-11.949315,465.5000,2642.5000,SC-24-Z-C,1708.5000,774.0000,0.463851865018268,1,108315,SC-24-Z-C-V
1338.0000,1201.0000,-38.074104_-11.94752,758.0000,2989.0000,SC-24-Z-C,2834.0000,1813.0000,0.254364169851485,1,108325,SC-24-Z-C-V
1151.0000,1018.0000,-38.073745_-11.94752,697.0000,2937.0000,SC-24-Z-C,2372.0000,1455.0000,0.132741632597870,1,108347,SC-24-Z-C-V
1338.0000,1119.0000,-38.074104_-11.947161,725.0000,2882.0000,SC-24-Z-C,2952.0000,1968.0000,0.050073489014825,1,108275,SC-24-Z-C-V
599.0000,647.0000,-38.077694_-11.947879,398.0000,3116.0000,SC-24-Z-C,1604.0000,835.0000,0.901027033225971,1,108305,SC-24-Z-C-V
1588.5000,1316.5000,-38.081643_-11.945366,824.0000,2682.5000,SC-24-Z-C,3075.0000,2222.5000,0.961520182956037,1,108283,SC-24-Z-C-V
557.0000,663.5000,-38.079848_-11.94752,412.5000,3199.5000,SC-24-Z-C,1795.0000,810.0000,0.833898400337278,1,108353,SC-24-Z-C-V
567.0000,639.0000,-38.079848_-11.947161,410.0000,3018.0000,SC-24-Z-C,1653.5000,867.5000,0.993349984318568,1,108303,SC-24-Z-C-V
726.0000,828.0000,-38.079489_-11.947879,503.0000,3393.5000,SC-24-Z-C,2234.0000,994.5000,0.026052172981018,1,108312,SC-24-Z-C-V
647.0000,822.0000,-38.07913_-11.949674,480.0000,3479.0000,SC-24-Z-C,2286.0000,1050.0000,0.837927480560809,1,108361,SC-24-Z-C-V
737.0000,830.0000,-38.080925_-11.948238,481.0000,4056.0000,SC-24-Z-C,2330.0000,1015.0000,0.477404766954788,1,108292,SC-24-Z-C-V
737.0000,866.0000,-38.082002_-11.94752,536.0000,3350.0000,SC-24-Z-C,2287.0000,958.0000,0.386300028119688,1,108337,SC-24-Z-C-V
1316.0000,1228.0000,-38.081643_-11.947161,749.0000,3489.0000,SC-24-Z-C,3011.0000,1855.0000,0.049121439549015,1,108288,SC-24-Z-C-V
905.0000,932.0000,-38.08272_-11.946084,559.0000,3191.0000,SC-24-Z-C,2576.0000,1542.0000,0.432521494652828,1,108331,SC-24-Z-C-V
1227.0000,1073.0000,-38.083438_-11.94393,723.0000,2306.0000,SC-24-Z-C,2493.0000,1733.0000,0.061360767016556,1,108339,SC-24-Z-C-V
1305.0000,1077.0000,-38.081284_-11.944289,749.0000,2859.0000,SC-24-Z-C,2957.0000,2349.0000,0.560307831676367,1,108332,SC-24-Z-C-V
1083.0000,1031.5000,-38.081643_-11.942135,690.5000,2797.5000,SC-24-Z-C,2280.0000,1530.0000,0.712809321858906,1,108293,SC-24-Z-C-V
1199.0000,1040.0000,-38.08272_-11.941417,681.0000,2596.0000,SC-24-Z-C,2320.0000,1464.0000,0.300085017238631,1,108278,SC-24-Z-C-V
1183.0000,1022.0000,-38.082002_-11.941417,620.0000,2655.0000,SC-24-Z-C,2430.0000,1577.0000,0.885378129093466,1,108341,SC-24-Z-C-V
1364.5000,1275.0000,-38.08272_-11.942494,926.5000,1996.0000,SC-24-Z-C,2515.5000,2022.5000,0.551556803801943,1,108285,SC-24-Z-C-V
1211.0000,985.0000,-38.083797_-11.941776,665.0000,2540.0000,SC-24-Z-C,2697.0000,1783.0000,0.890100948878786,1,108334,SC-24-Z-C-V
905.0000,876.0000,-38.074463_-11.941417,557.0000,2709.0000,SC-24-Z-C,2144.0000,1176.0000,0.349866664552881,1,108284,SC-24-Z-C-V
642.0000,762.0000,-38.073745_-11.941058,444.0000,3111.0000,SC-24-Z-C,1953.0000,903.0000,0.680512803504296,1,108346,SC-24-Z-C-V
1198.0000,1038.0000,-38.073745_-11.941776,657.0000,2878.0000,SC-24-Z-C,2485.0000,1503.0000,0.727645354715173,1,108294,SC-24-Z-C-V
941.0000,822.0000,-38.074463_-11.942853,504.0000,2769.0000,SC-24-Z-C,2257.0000,1209.0000,0.261843001359015,1,108333,SC-24-Z-C-V
1019.0000,885.0000,-38.078412_-11.941776,581.0000,2447.0000,SC-24-Z-C,2350.0000,1464.0000,0.177409652249365,1,108299,SC-24-Z-C-V
1245.0000,1002.0000,-38.078771_-11.942494,667.0000,2596.0000,SC-24-Z-C,2560.0000,1885.0000,0.089819355657032,1,108349,SC-24-Z-C-V
1080.0000,907.0000,-38.078053_-11.943212,638.0000,2399.0000,SC-24-Z-C,2197.0000,1503.0000,0.683439279585929,1,108330,SC-24-Z-C-V
1080.0000,985.0000,-38.077335_-11.942494,667.0000,2568.0000,SC-24-Z-C,2340.0000,1568.0000,0.110741675644424,1,108281,SC-24-Z-C-V
1757.0000,1411.0000,-38.076617_-11.945007,903.0000,2913.0000,SC-24-Z-C,3442.0000,2280.0000,0.439799640496461,1,108338,SC-24-Z-C-V
775.0000,826.0000,-38.078412_-11.944289,585.0000,3164.0000,SC-24-Z-C,2067.0000,1216.0000,0.082306843601186,1,108306,SC-24-Z-C-V
1138.0000,1113.0000,-38.078412_-11.944648,775.0000,3163.0000,SC-24-Z-C,2286.0000,1371.0000,0.265868641856782,1,108356,SC-24-Z-C-V
1220.0000,1039.5000,-38.076258_-11.945725,690.0000,2448.5000,SC-24-Z-C,2412.0000,1786.5000,0.408937983429456,1,108289,SC-24-Z-C-V
1429.5000,1242.0000,-38.076976_-11.946084,854.5000,2278.5000,SC-24-Z-C,2735.5000,2083.5000,0.214097451046769,1,108355,SC-24-Z-C-V
1687.0000,1469.0000,-38.075181_-11.944648,903.0000,3065.0000,SC-24-Z-C,2521.0000,1796.0000,0.643316801471383,1,108269,SC-24-Z-C-V
843.0000,821.0000,-38.074463_-11.944289,530.0000,2861.0000,SC-24-Z-C,1948.0000,1112.0000,0.315455858291136,1,108366,SC-24-Z-C-V
1291.0000,1060.0000,-38.074104_-11.944648,637.0000,2730.0000,SC-24-Z-C,2599.0000,1503.0000,0.959182400801703,1,108318,SC-24-Z-C-V
823.0000,767.0000,-38.071232_-11.945007,435.0000,2537.0000,SC-24-Z-C,2182.0000,1339.0000,0.530029533333643,1,108365,SC-24-Z-C-V
1242.0000,1098.0000,-38.070873_-11.946802,772.0000,2410.0000,SC-24-Z-C,2089.0000,1338.5000,0.547393869461627,1,108335,SC-24-Z-C-V
1024.0000,1008.5000,-38.069796_-11.947161,713.5000,2745.5000,SC-24-Z-C,2135.5000,1375.5000,0.628253927105806,1,108286,SC-24-Z-C-V
1352.0000,1160.0000,-38.071591_-11.944289,724.0000,3282.0000,SC-24-Z-C,3037.0000,1667.0000,0.060547497332824,1,108316,SC-24-Z-C-V
1304.5000,1078.0000,-38.073027_-11.943571,661.0000,3115.0000,SC-24-Z-C,2583.5000,1525.5000,0.163594110651277,1,108270,SC-24-Z-C-V
1669.0000,1365.0000,-38.072668_-11.944289,839.0000,3095.0000,SC-24-Z-C,3185.0000,1885.0000,0.486252692755274,1,108319,SC-24-Z-C-V
730.0000,716.0000,-38.073027_-11.942853,530.0000,3055.0000,SC-24-Z-C,2067.0000,1012.0000,0.850729170249262,1,108342,SC-24-Z-C-V
1658.0000,1570.0000,-38.06836_-11.946084,1004.0000,3294.0000,SC-24-Z-C,3194.5000,1972.0000,0.685766585025085,1,108322,SC-24-Z-C-V
1208.0000,1109.0000,-38.063334_-11.952905,739.5000,2787.5000,SC-24-Z-C,3000.5000,1643.5000,0.361216551088806,1,108268,SC-24-Z-C-V
1991.0000,1709.5000,-38.062257_-11.952546,1160.0000,3259.0000,SC-24-Z-C,3230.0000,2138.0000,0.365625156046989,1,108267,SC-24-Z-C-V
563.5000,695.5000,,442.0000,2982.0000,SC-24-Z-C,1717.0000,735.5000,0.947795661321061,0,298152,SC-24-Z-C-III
592.0000,813.0000,,517.0000,4131.0000,SC-24-Z-C,1931.0000,729.0000,0.260586221539440,0,298303,SC-24-Z-C-III
689.0000,811.0000,,555.5000,3427.5000,SC-24-Z-C,2340.0000,963.0000,0.413207095573207,0,298276,SC-24-Z-C-III
572.0000,660.0000,,411.0000,2195.0000,SC-24-Z-C,2040.0000,876.0000,0.747969534996737,0,298149,SC-24-Z-C-III
643.5000,803.0000,,493.0000,3551.0000,SC-24-Z-C,2553.5000,1153.0000,0.412293024520403,0,298216,SC-24-Z-C-III
554.0000,618.0000,,415.0000,3115.0000,SC-24-Z-C,1832.0000,731.0000,0.810981847708109,0,298236,SC-24-Z-C-III
442.0000,621.0000,,344.0000,3027.0000,SC-24-Z-C,1954.0000,760.0000,0.460130002231964,0,298263,SC-24-Z-C-III
853.5000,938.5000,,557.0000,4050.5000,SC-24-Z-C,2447.5000,1085.5000,0.426372982290223,0,298330,SC-24-Z-C-III
602.0000,557.0000,,331.0000,2281.0000,SC-24-Z-C,1558.0000,894.0000,0.824438138196002,0,298329,SC-24-Z-C-III
577.0000,860.5000,,423.5000,4249.0000,SC-24-Z-C,2379.5000,980.0000,0.105743195137681,0,298315,SC-24-Z-C-III
604.5000,715.5000,,434.5000,2690.0000,SC-24-Z-C,2390.0000,1269.0000,0.144900718399021,0,298242,SC-24-Z-C-III
714.0000,803.0000,,484.0000,3555.0000,SC-24-Z-C,2700.0000,1356.0000,0.800036191853990,0,298285,SC-24-Z-C-III
538.0000,814.0000,,413.0000,3075.0000,SC-24-Z-C,2314.0000,1039.0000,0.097730854766136,0,298238,SC-24-Z-C-III
711.0000,756.0000,,486.0000,3030.0000,SC-24-Z-C,2613.0000,1391.0000,0.046043053915964,0,298161,SC-24-Z-C-III
1070.5000,949.0000,,649.0000,2444.5000,SC-24-Z-C,3541.0000,2145.5000,0.554949786356785,0,298224,SC-24-Z-C-III
718.5000,866.0000,,541.5000,3266.5000,SC-24-Z-C,2864.0000,1469.5000,0.175477914859509,0,298253,SC-24-Z-C-III
500.0000,730.0000,,378.0000,4418.0000,SC-24-Z-C,2365.0000,1001.0000,0.687452496307255,0,298293,SC-24-Z-C-III
435.5000,596.0000,,353.0000,3274.0000,SC-24-Z-C,2125.5000,833.5000,0.545474393407277,0,298214,SC-24-Z-C-III
972.5000,1009.0000,,697.0000,3027.0000,SC-24-Z-C,2981.5000,1730.0000,0.300684539603020,0,298331,SC-24-Z-C-III
645.0000,807.0000,,505.0000,3319.0000,SC-24-Z-C,2496.0000,1118.0000,0.841455084098351,0,298261,SC-24-Z-C-III
666.0000,713.0000,,417.5000,2849.5000,SC-24-Z-C,2347.0000,1131.0000,0.750215510189925,0,298166,SC-24-Z-C-III
802.5000,987.5000,,588.0000,4185.0000,SC-24-Z-C,2411.0000,1051.5000,0.383345643686099,0,298153,SC-24-Z-C-III
663.5000,734.0000,,475.0000,2506.5000,SC-24-Z-C,2354.5000,1190.5000,0.423732821447296,0,298264,SC-24-Z-C-III
873.0000,853.0000,,548.0000,2789.0000,SC-24-Z-C,2811.0000,1712.0000,0.737058448826058,0,298260,SC-24-Z-C-III
710.0000,792.0000,,558.0000,2991.0000,SC-24-Z-C,2266.0000,1103.0000,0.055285177969102,0,298287,SC-24-Z-C-III
940.0000,860.0000,,491.0000,2904.0000,SC-24-Z-C,2571.0000,1522.0000,0.666817703970563,0,298204,SC-24-Z-C-III
